County_Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
NJ-34023,7.139741619241474e-05,3.874922663001851e-05,6.940713453930372e-05,5.155462986353489e-05,6.796353051306054e-05,6.36679892630303e-05,1.89696207846341e-05,7.523823385029812e-05,8.832210088837313e-05,0.00011960788142709289,8.275093307761672e-05,0.00013832265579499128,0.010310751914490532
NJ-34025,8.174237005714106e-05,2.9688103039592993e-05,5.920635439988907e-05,8.267169976134396e-05,7.019886558633212e-05,5.92025725075717e-05,0.0,0.00010468530170779795,0.00014146767145802305,0.0001465806089786996,0.00011484865499464039,0.00015347427387484174,0.016521946740717122
NJ-34027,6.256099697204775e-05,3.733239311009945e-05,4.9669079756124815e-05,4.743373198291561e-05,3.706815598280038e-05,5.544762663621839e-05,0.0,6.495918736056612e-05,6.871574318097302e-05,9.886606674468343e-05,7.862427675745419e-05,8.285372478013451e-05,8.902215235332083e-05
NJ-34029,6.233053884750834e-05,5.0743206753195915e-05,5.5702798616414356e-05,5.162457187208499e-05,9.548649484991822e-05,7.723878369980795e-05,0.0,9.34961320303897e-05,0.00012437896889834783,0.00017760702978969947,0.0002491156394798465,0.0002053222961192375,0.0002367605703374775
NJ-34031,5.688062584940042e-05,4.6888346614967165e-05,0.00012060235767388714,6.153290779909095e-05,5.7486957646483954e-05,6.142958940462442e-05,0.0,6.971792129045881e-05,6.954600368792522e-05,9.134995372926257e-05,0.00011511202583272634,9.909879555323885e-05,0.0001248441924661484
NJ-34033,0.0,0.0,0.0001833040556022302,0.0002275174809264512,0.00015155878207362726,0.0,0.0,0.0,0.00022770398481973433,0.0001528748108174216,0.0,0.0,0.0002824326868762945
NJ-34035,5.820213601839187e-05,0.0,5.397390837770306e-05,5.034343663177237e-05,3.741289809661881e-05,0.0,0.0,4.01083542616669e-05,7.049830037793219e-05,5.803174641959396e-05,0.00010332870380219239,7.894840721588442e-05,9.101223811228483e-05
NJ-34037,8.69257052683664e-05,7.315775472200053e-05,0.0,6.611570247933885e-05,0.0,0.0,0.0,0.00012092304591716771,8.098969406143068e-05,9.52517026241844e-05,0.00010299439023887832,8.990753355971589e-05,0.0001678274733573886
NJ-34039,5.1423869817616675e-05,4.392372549581292e-05,4.214664349878445e-05,3.4596423114254684e-05,5.0025205007138215e-05,4.599322366504668e-05,2.469482890282775e-05,6.513215313871846e-05,5.185847821295684e-05,6.446028325690185e-05,7.691955496543198e-05,6.751652330049962e-05,0.00011092825124339659
NJ-34041,9.229434512547416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012894193928676687,0.00010171811137208486,0.00011156252614746707,0.00011225759375847779,0.0001402118133126443,0.00019673605516104252
NM-35001,0.0002470042162247464,0.00021525484155225647,0.00026981450252951095,0.00027603351143682704,0.00028942869637816563,0.00034464091249582966,0.0002552421921569055,0.00027714057202416544,0.00029688952278366005,0.0002820602272811621,0.00021735080419797554,0.0002855211204262993,0.025178632690965444
NM-35005,0.0002962621590927794,0.00019729703067968826,0.00021199915200339198,0.0002603488674824265,0.0,0.00015873519794279184,0.0002043318348998774,0.0,0.00024345709068776628,0.0001520565650421957,0.0001666439424926904,0.0,0.0001519179642992784
NM-35013,0.00010431135291824734,9.192418958012274e-05,9.510474731196999e-05,0.00013417346564901253,0.00012108675361368281,0.00011418472109140735,0.00014049094317868026,0.00012851206823514852,0.00012199356249354841,0.00014455584052226625,0.00010733218845665646,0.00015425390192256455,0.00015418111141220553
NM-35015,0.0,0.0,0.00021896647822278843,0.00023636005515067954,0.0,0.0002704059952872098,0.000265624407088377,0.00029679645328238325,0.0,0.0,0.0,0.00024699199040259696,0.0002945508100147275
NM-35025,0.0,0.0,0.0,0.0,0.0002070679182771949,0.0,0.0,0.00017028390971856713,0.00021496790836225165,0.0,0.00018946846807456314,0.00015677332003135466,0.0
NM-35031,0.0,0.0,0.0001557544177616674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM-35035,0.0,0.0,0.0,0.00017495864613818553,0.0,0.0,0.0002373380168035316,0.0,0.00016757563754913013,0.00018124697921701304,0.0,0.00022958246602179503,0.00016983695652173913
NM-35039,0.000295253795241493,0.000467542694030218,0.00039461352537858237,0.00044163109082879436,0.00041689146108195594,0.0005910019946317319,0.00046708294409754657,0.00044680534180608646,0.0006709074644667528,0.0007463614877472322,0.0006988817891373802,0.000981477753170928,0.0006604013208026416
NM-35043,0.00011178520980051422,0.0,0.0,9.816520311272935e-05,0.0001188212927756654,0.00015514636835014086,0.0001508080134615995,0.00012081763333358503,0.00018611437845242172,0.00015511892450879007,0.00014672330186118508,0.00021164330075972647,0.00015160156221800304
NM-35045,0.00010018367006177993,0.0,0.0,0.0,0.00012266025562397272,0.0001225420114862712,0.00012084008023781328,9.984408961391059e-05,0.00014647948130844723,0.00016184222694904282,0.00011585963990823917,0.00017043165690558087,9.357016982985824e-05
NM-35047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004428999727446171,0.0003437489257846069,0.0,0.0,0.0
NM-35049,0.00017572633552014996,0.00013747793117420624,0.00012874707636847415,0.00014141071327563776,0.00018135022215402214,0.00026141632613750496,0.000135563809885313,0.00018682276746792876,0.0002468340109841135,0.00023173075612382602,0.0002712508052758282,0.0002503687864557253,0.0002700914259476833
NM-35055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003357855856405873,0.0,0.0,0.0
NM-35061,0.00025050469327910646,0.0002215395521947185,0.00014606003067260643,0.00028699757487049234,0.00023789865517289635,0.00017969203549608823,0.00019200965534266865,0.000234375,0.0002858627858627859,0.00014324968419955983,0.0001830280686616726,0.00026353238813050123,0.0001321684883889983
NY-36001,0.0,0.0,0.0,3.67852377496798e-05,9.388223144652401e-05,5.041389810342916e-05,3.3525096887530003e-05,7.892504094236498e-05,8.53589672878173e-05,4.2522152405936094e-05,9.458917312754209e-05,8.13931909712161e-05,8.782401368753517e-05
NY-36005,9.677095275804602e-05,9.344150966163137e-05,9.893255437992739e-05,0.0001363616807634504,0.00012273287118391016,9.788996735801456e-05,9.232176353175833e-05,7.208256625469078e-05,8.58777601648853e-05,0.00010697869494493785,0.00010619384385144677,9.294576579623773e-05,0.00014791615306891296
NY-36007,0.0,0.0,0.0,0.0,5.1287837602191015e-05,6.165386492665759e-05,5.651749473359708e-05,7.980806161182356e-05,8.52715900141952e-05,8.053677762285634e-05,0.000136422890750528,0.00017236921485822633,0.00017353313462088114
NY-36009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017965762389959706
NY-36011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012548153539206707,0.0,0.00012644143232854542,0.0,0.0001788040562977343
NY-36013,0.0,0.0,0.0,0.0,8.954288357932753e-05,0.0,0.0,0.0,0.0,0.0,9.785325023334236e-05,0.00012903127869997192,0.000183867186602211
NY-36015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012373592503852688,0.00019071765933338568,0.00011337997029444779,0.0,0.00011533360244507237
NY-36019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134592795614722,0.0,0.0,0.0,0.0
NY-36027,0.0,0.0,0.0,6.861746108532239e-05,8.567071603584463e-05,8.888888888888889e-05,7.153514419441208e-05,0.0001578622098022356,0.00011068885363243921,0.00016497038949845634,0.00023627256402986485,0.00013214649964252677,0.0001904509265777669
NY-36029,0.0,0.0,0.0,5.1293692403731564e-05,7.238556500223737e-05,9.671838902334211e-05,8.798489299387296e-05,8.050899089595627e-05,0.00011197563062392169,9.45748804769183e-05,0.0001422569333966069,0.0001551388384115085,0.027392781574636885
NY-36039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020581637063412023,0.0,0.0,0.0
NY-36045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011867323325223996,0.00012889809316754175
NY-36047,8.698579715234273e-05,8.80754277963648e-05,8.481298140326065e-05,0.00010106827181578464,8.309684208370648e-05,6.980553667712311e-05,6.933899679716162e-05,6.972589356720859e-05,7.281122568055865e-05,7.825731472288734e-05,7.265183847795945e-05,8.30286068145729e-05,0.847713924518379
NY-36053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015233347181830772,0.0
NY-36055,0.0,0.0,0.0,7.118821342226384e-05,8.212102174975262e-05,7.244960309920264e-05,6.951041497717741e-05,7.655322463670794e-05,8.838287461282275e-05,9.634117621871588e-05,0.00011760146467278728,0.00012978950016324041,0.011019653235011273
NY-36059,1.5514585557398424e-05,8.845715246106228e-06,1.1806427714408416e-05,8.43276350536664e-05,9.016592747850983e-05,9.60720569988124e-05,8.692904011922539e-05,6.782596899831478e-05,0.00010845157154498178,0.00011632938554373985,0.0001249821586119733,0.00012475040691515866,0.013080511351893951
NY-36061,0.00012477712714915933,9.868559586299925e-05,0.00012139888873324928,0.00012092048392997774,9.290872609830728e-05,8.212802287817044e-05,6.997926403912946e-05,5.790654010311141e-05,7.585682459601578e-05,0.00010961191838715299,0.0001075274763424191,0.00010118490591030234,0.008570574605012154
NY-36063,0.0,0.0,0.0,5.591251555066839e-05,6.069632693843058e-05,0.00013072078507168634,6.52507259143258e-05,0.0001339646610463102,8.344188504489637e-05,0.00012574925598356877,0.00014011816632026342,0.0001312674339560723,0.00022603339643432316
NY-36065,0.0,0.0,0.0,0.0,4.329979042901432e-05,0.0,0.0,0.0,0.0,0.0,8.57092656001577e-05,0.00015477347182692888,0.00015999031409990314
NY-36067,2.1875184571869825e-05,0.0,0.0,5.953260291974343e-05,8.610335935568194e-05,0.00012572429324198838,7.476586190745306e-05,7.058325294685081e-05,7.912509035229911e-05,0.00012847140440656917,0.00011962080205747779,0.00014980151299528126,0.00019087366522474837
NY-36069,0.0,0.0,0.0,0.0001063264221158958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010060914262717911,0.0
NY-36071,0.0,0.0,0.0,8.30240019711505e-05,6.644942135843881e-05,7.641231028667792e-05,6.779095355798213e-05,0.00011782190148482373,0.0001069241399957765,0.00012844562067332264,0.00014960461637101945,0.00017340500740305992,0.00017828489926903192
NY-36075,0.0,0.0,0.0,0.0,9.057672672178123e-05,0.0,9.062672499732239e-05,0.0,8.197998048876464e-05,0.00010703288379522139,0.00011554015020219527,0.0001326809851563148,0.00015033198312941077
NY-36079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100173299808669,0.000150564617314931,0.00014060177559956614,0.00014079124680705564,0.00016131471492665222
NY-36081,6.327314660922772e-05,5.065050352820744e-05,6.78018378286395e-05,7.020918362615862e-05,6.80487439738447e-05,5.4619164597692714e-05,5.288913397077745e-05,5.683086909613411e-05,5.941080443115928e-05,5.63325238467016e-05,7.782492452512587e-05,6.351316549616832e-05,0.0061660879905700225
NY-36083,0.0,0.0,0.0,0.0,0.0,0.0,7.072090317022521e-05,0.0,0.0,6.272069845769802e-05,6.894606537340562e-05,0.0,8.780952858827367e-05
NY-36085,5.569968443986469e-05,9.547795201914651e-05,9.894445216351519e-05,8.561715350111512e-05,9.5266892269713e-05,0.00010054066254244766,0.0001077827262928843,0.0001213760207829818,0.00014861333146505145,0.0001636160420216993,0.00014200842300706015,0.00015680058990924636,0.0001566638227242992
NY-36087,0.0,0.0,0.0,3.379211765063681e-05,0.0,4.6862395270914855e-05,4.9971183284306053e-05,3.2000102400327684e-05,4.121070717573513e-05,5.044199800754108e-05,8.456421242530162e-05,5.916809656233359e-05,9.909605814461212e-05
NY-36089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010874687352738609
NY-36091,0.0,0.0,0.0,0.0,4.6240850091788085e-05,6.882059846392425e-05,0.0,0.0,0.0,0.0,4.90880773985104e-05,7.126536102586487e-05,5.750227797485823e-05
NY-36093,0.0,0.0,0.0,0.0,0.0,0.0,6.571640741543942e-05,0.0,0.0,0.0,0.0,0.0,8.40156915460826e-05
NY-36101,0.0,0.0,0.0,0.0,0.00010370216737529814,0.0,0.0,0.0,0.0,0.0,0.0,0.00011205623185453064,0.0
NY-36103,1.4797048392401581e-05,8.000864093322078e-06,9.30674705923412e-06,0.00010416590643247695,0.0001184072309112991,0.000124881478226683,0.00010602742883485076,0.00012714651762418033,0.00018146737723598498,0.00019171907210641144,0.00018232258943490682,0.00017318333026863477,0.016904529389725108
NY-36105,0.0,0.0,0.0,0.0001846283694677428,0.00013088491289609046,0.00018428569548105148,0.0,0.0,0.0003763643206624012,0.00015598393365483354,0.0002209370329456105,0.00023798820636221804,0.00024053880692751764
NY-36107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026091843288375083,0.0
NY-36109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010708097268461734,0.0,0.0001354083043978683,0.0001262062404131798
NY-36111,0.0,0.0,0.0,0.0,0.00011017462678345177,0.0,0.0,0.0,0.0001205823029027449,6.610186297083806e-05,0.00010514781569248138,0.00012195121951219512,0.00011132262409689522
NY-36119,1.5882427682012622e-05,0.0,0.0,6.348050936760717e-05,7.817757507952455e-05,7.053856722483379e-05,6.90404011874949e-05,5.0494371455531815e-05,9.097925045646486e-05,9.900113069712428e-05,0.00010782040024176651,9.616935734051398e-05,0.010436913497795665
NC-37001,0.0,0.0,7.897759908098794e-05,7.068536530196788e-05,7.595426172457604e-05,0.0001284564938138057,0.00013301586879314702,0.0,0.00010478610536242894,0.00012396829021629204,9.730024260193822e-05,0.0001029707048344746,8.915096442239727e-05
NC-37003,0.0,0.0,0.0,0.0,0.0,0.0,0.0002990999809663648,0.0,0.0,0.0,0.0,0.0,0.00029761904761904765
NC-37019,0.00012363996043521266,0.00013147515119642388,0.00019269788372382993,0.00018002753362278938,0.0,0.00014406177368855765,0.00023350955521099924,0.00018506694796842759,0.00026319371965331036,0.00022318837992018784,0.0002436435147317311,0.0001690545623600017,0.00022911194573319913
NC-37021,0.00010318465362787862,0.00014360694316407788,0.00016004828885515172,9.864940003228526e-05,0.00011903554754147507,8.283450972869518e-05,7.344935450979037e-05,8.79625363369049e-05,0.00014512464133481498,0.00010260409185118303,0.0001093972213105787,0.00011241187711775946,0.00014685220317994555
NC-37023,0.00011249985937517578,0.00019175888012814006,0.00015805992729243346,0.00022546897546897547,0.0002814459567473854,0.0002576107166058108,0.00018984231920310895,0.00020975932877014794,0.00017671356939320977,0.00024451508213483897,0.00032455178279651724,0.00025757032789822614,0.00034698514679710324
NC-37025,0.0,0.00011727696680371974,0.00018832138389314107,0.00011601002842245697,0.00010446110360083569,0.0001245854567243517,0.00012193493319707589,0.00011200591391225457,7.727335449151373e-05,7.052186177715091e-05,0.00014419995727408673,0.0001147746243739566,0.00011711032811258885
NC-37027,0.0,0.00020415975500829398,0.00012700670595407437,0.0002024240277320918,0.00012601282810590118,0.00022538879567253513,0.0002127286833345847,0.0,0.00012128415665061673,0.00015838013669424106,0.0,0.00015918302374276022,0.00033121519173679435
NC-37031,0.0,0.00019445479736189658,0.0001766415621537424,0.0,0.0,0.0001573638409366296,0.00018626887912701987,0.00014992503748125936,0.00025215817734136283,0.0,0.0,0.00021856649521339376,0.00026196297589940623
NC-37035,0.00011577148071723837,0.0001143518269385998,7.964266988777021e-05,0.00011114816049794375,0.00018645680631638504,0.00011428063514637444,0.00015082482325216024,0.00010986880372261358,0.00017480366958221922,0.00014221716561188937,0.00010970219081728132,0.0001676499983879808,0.0001543140419348409
NC-37039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040094769455075634,0.0006254598969830758,0.0,0.0,0.0,0.0
NC-37045,0.00012290296810667977,0.0,0.0001026694045174538,0.00011265874641540353,0.00010172215610282076,0.0001817557606478583,0.00013095070209722586,0.00018382916143264193,0.00010262515137209827,0.00013358406033889248,0.00014451911265264832,0.00013400818480759517,0.00023748064016520392
NC-37047,0.0,0.0,0.00020460548342695584,0.0,0.0,0.0,0.0003319746961509378,0.00022416885087598288,0.0,0.0,0.0,0.0001757994479897333,0.0
NC-37049,0.0,0.00013824639761790823,0.00010512594087717085,0.00013496537619003124,0.0,0.00012320202051313643,0.00011164225760943479,9.599600656612685e-05,0.0,0.0,0.00015342570839526297,0.00010571332468406132,0.0001944522765500277
NC-37051,4.190668991950692e-05,5.7892519321628324e-05,8.194115314145993e-05,7.821028791162237e-05,6.478278332750288e-05,0.00010943524973767727,7.296792266669205e-05,0.00010391293318704022,0.0001240533368834776,0.00012121763110444414,9.6096961834491e-05,0.00011734122829187277,0.0001388876308487544
NC-37057,0.00011890213693562771,0.00013786402667997165,0.00015677974405706781,0.00018126497054444228,0.00012176208969380039,0.00017722528498458773,0.00011350594645041682,9.211495946941784e-05,0.00018413606427576218,0.00015947006869479883,0.0001959643589822101,0.00018973822245888495,0.00014068482928201803
NC-37063,5.9133358394613796e-05,5.83481634915541e-05,4.514228025969123e-05,8.425174421170457e-05,8.600469116497264e-05,8.363492594507466e-05,4.8200633282166506e-05,5.896291601101132e-05,7.954787878349598e-05,6.0143140674806036e-05,6.92705465099767e-05,7.115339655820857e-05,6.649090903046281e-05
NC-37065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018043376276568872,0.0,0.0
NC-37067,6.241866068279773e-05,5.535889479042045e-05,4.524586603603984e-05,0.00010588422148626152,8.04690194275204e-05,8.728951962606296e-05,9.175893537390376e-05,5.1227467029433026e-05,0.00012128939084518961,0.0001090610126454846,8.874246382357998e-05,0.000131709284681387,0.00015788112640017422
NC-37071,0.00015080132705167805,0.00020242599772660034,0.0001797092817276737,0.00016175258930512098,0.00019272202565673736,0.00016921864499378725,0.0002727820901808019,0.0002231774648980661,0.00020301035352802993,0.00019720735150526928,0.00020075330286981627,0.00018998313899641406,0.00016907838191988504
NC-37081,6.67122150065677e-05,7.527646994415854e-05,8.08302161310168e-05,0.00010759015615942665,8.818645628102658e-05,5.9058273642292476e-05,0.00010200640350402404,7.352670857689055e-05,8.687693578986288e-05,9.190552112428424e-05,5.924170616113744e-05,9.175511925237148e-05,0.00010637207404269968
NC-37083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002108006592311525
NC-37085,0.0,0.0,0.0,0.0,0.0,8.926578888640929e-05,0.0,8.639084948122294e-05,0.0,0.00013092861117475695,0.00010397670921713536,0.00011051032087461026,8.591467891341362e-05
NC-37087,0.0,0.0,0.0,0.0,0.0,0.000210989010989011,0.0,0.00022059322609108804,0.0,0.0002899045020463847,0.00027136121569824634,0.0,0.0001844214197096201
NC-37089,0.00013894529830486737,0.00020029517183217373,0.0001245213709802945,0.0,9.936801939663739e-05,0.0001660431907640917,0.0,0.00012161921957882329,0.00012107665083356618,0.00011135030806918566,0.00020205916659778286,9.976600337390484e-05,0.00014305256287607177
NC-37097,9.025949605114705e-05,0.00013207907133737398,9.276305461603231e-05,9.564148107664982e-05,0.00014527013642186447,0.00010924537153065618,0.00016439776671956904,0.00011265631063100051,0.0001862925911436502,0.00014753796028769902,0.00012759597039773486,0.00015015195377722254,0.00011802682749789028
NC-37101,0.0,7.11232494790222e-05,0.0,0.0,0.0,0.0,6.527221480492509e-05,0.0001355508669361968,8.118483467288311e-05,9.175206298779124e-05,9.592217890050612e-05,6.087100879862763e-05,0.00012965684155933962
NC-37105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016843239965639792
NC-37107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016831899816532292,0.0,0.0,0.0,0.00018971732119142478
NC-37109,0.0,0.0,0.0,0.00015482272797646694,0.0,0.0,0.00019725681522296597,0.0,0.0001788063399619398,0.00013971979829541847,0.00018960700787501106,0.0,0.0
NC-37111,0.0,0.0,0.0,0.0,0.00029821301585116877,0.0003188194570960102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC-37113,0.0,0.0,0.0,0.00040240203058255434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC-37119,5.032992590905118e-05,5.1650758233130866e-05,7.995142950657475e-05,7.076113798301973e-05,5.776520293493443e-05,7.395322570524485e-05,5.472621024277641e-05,7.040407607106263e-05,8.370213482824639e-05,9.513340909537434e-05,5.9555233441373926e-05,0.00010195708101826417,0.009496359986760069
NC-37125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001185140493018445,0.00011700509504004766
NC-37127,0.0,0.0,0.0,0.00010918460933746779,0.0,0.0,0.0,0.0,0.00010444955086693127,0.00014707890783405297,0.0001164995075248091,0.0,0.00010662572238926919
NC-37129,0.00011743360597502187,0.00013062615362771545,0.00019735976492259112,0.00010157657537249199,0.00010522217662594568,0.00016087349116233692,0.00012814926826767818,0.000137738336514433,0.00017478612974957032,0.00019613001985218493,0.00016438021613650132,0.00015743437533281165,0.00022787140760725908
NC-37133,0.0,0.0,7.549923871600961e-05,9.313646354638817e-05,9.167975649856674e-05,5.9090130175556774e-05,0.00011556418434798687,5.885752199131049e-05,9.730097895596049e-05,9.439998321778077e-05,8.317997026316063e-05,8.862382834085767e-05,8.803090402560146e-05
NC-37135,0.0,0.0,0.0,0.0,8.017381683489805e-05,0.0,0.0,0.0,7.417022065640645e-05,7.255998897088168e-05,0.0,0.0,0.0
NC-37141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027861944067147286
NC-37147,7.890621637519189e-05,7.771435030803142e-05,0.0,8.089469533035371e-05,0.0,0.00010260685542052779,0.00010059286922298295,9.475136649236363e-05,0.0,9.249624234015493e-05,8.601903888060558e-05,0.0001257329660406689,7.951337812586968e-05
NC-37151,0.0,0.0,7.322359557143694e-05,0.00010852500054262501,0.00010766735095249716,9.222278186474465e-05,0.00011255636611771989,0.00011973095749551009,0.00014803535930296493,0.00011949110845575315,0.0001545942603367344,0.0001193200162836728,0.00021041557075223566
NC-37153,0.0,0.0,0.0,0.0,0.0,0.0,0.00021753317380900588,0.0,0.0002357934449422306,0.0,0.0,0.0,0.0002861608223821788
NC-37155,0.0,0.0,0.0,7.904575959022678e-05,0.0,7.770249269596569e-05,7.718491189342308e-05,0.0,0.00017013973650532982,0.00015502502546839705,0.00012579919488515273,0.00014822390703396552,0.00011899449650453667
NC-37157,0.00011930715083677698,0.0,0.00014177899925838677,0.00013052984238521532,0.000206420772448259,0.00020626614846820245,0.00014091835407362442,0.00016015203766775926,0.00019295913554307276,0.00015103947524570886,0.00011970053103508314,0.0,0.00013092289732371778
NC-37159,7.504070958494984e-05,0.00015775714414495627,0.00015713387806411063,0.00014769085350544242,0.0001237831028783212,0.00017890495852983062,0.00018466171394480036,0.0001373517143662664,0.00023221218388302313,0.00018907578302826682,0.00017430459728375337,0.00018105446118192353,0.00023105193614302114
NC-37161,0.000158624409124076,0.0,0.0001752178276175154,0.00025383529262449825,0.0002377066066589544,0.0002837505517371839,0.00022076795710793977,0.00014762326542663124,0.00020766583600332266,0.0,0.00014959534459287627,0.0,0.0002862523540489642
NC-37163,0.0,0.0,0.0,0.0,0.0,0.0001576367104371266,0.0,0.0,0.00017319016279875303,0.0,0.0,0.00023512445921374382,0.0
NC-37167,0.0,0.0,0.0,0.0,0.00018586418397174864,0.0,0.0,0.00028062529919609103,0.00016520733520568312,0.00016539313949257386,0.00016492669008625667,0.0,0.00018145227805087263
NC-37169,0.0,0.0,0.0,0.0,0.0,0.0002600780234070221,0.0,0.0,0.0002969750965169064,0.0,0.0,0.0,0.0002816352174007236
NC-37171,0.0,0.0,0.00016699834393308933,0.00018064336830403668,0.0,0.0,0.00019311410284705364,0.00021687563537783802,0.0001904865570915424,0.0001637219455624531,0.0,0.00017934250279360436,0.00015278202172282562
NC-37179,0.0,0.0,7.47407430475538e-05,0.00011615616034196374,0.0,7.238883143743536e-05,0.0,4.947825183440619e-05,0.0,0.0,8.011310084825636e-05,8.268676873888897e-05,9.912187033958251e-05
NC-37181,0.0,0.0,0.00023325791327470785,0.0,0.0,0.0,0.0,0.0,0.0,0.0002217639101412636,0.0,0.0,0.0
NC-37183,5.845893687432897e-05,3.7339492044613776e-05,7.82671909241896e-05,5.296743763714783e-05,6.853053696681439e-05,7.71828935060387e-05,5.572806487638401e-05,5.954546958218929e-05,6.24470411407567e-05,5.67191143415331e-05,7.082749092073685e-05,7.817291849571252e-05,7.336261969111402e-05
NC-37191,0.0,0.0,0.0,0.0,8.8261253309797e-05,9.698551389097065e-05,0.0,8.137623488436437e-05,0.00012093068253277221,0.0,8.829171582909935e-05,0.0,8.846568335719226e-05
NC-37193,0.00022530303257881852,0.0,0.0002409457119192832,0.00027081107918215056,0.0002700189013230926,0.0004046459348070438,0.000450755014649538,0.000231000231000231,0.0,0.00021768786462717326,0.00027693159789531985,0.00040927295582775453,0.0003660429295147735
NC-37197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000317074459652275,0.0
ND-38017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0041308420193095e-05,0.0
OH-39001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035344431484819565,0.0,0.0003563030000712606,0.00046551600658884196
OH-39003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013302421040629396,0.00014278235210128028,0.00011445139630703495,0.00017291896825015612
OH-39007,0.0,0.0,0.0,0.0,0.0,9.903637606092718e-05,0.0,0.00017750954113783616,0.00017806796260572786,0.00025934644695367674,0.00015038197020431898,0.0002726529128419522,0.00022356814763627495
OH-39009,0.0,0.0,0.0,0.0,0.00020679891191957114,0.0,0.0,0.0,0.00018439127829253675,0.00015477480266212662,0.0,0.0,0.0
OH-39013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014345349954812147,0.0,0.00020182507532400134,0.0002609716845722239
OH-39015,0.0,0.0,0.0,0.0,0.0,0.00027329249128880186,0.0,0.00035664133027216193,0.00024647650630755787,0.0002935796391228744,0.00038539139897077825,0.0003869528600368743,0.000572121655948921
OH-39017,6.437152905789341e-05,6.0884742283583735e-05,8.61017435603071e-05,0.00012998462790487386,0.00012565760814931475,0.00015244958769316055,0.00018172606722763118,0.00019777730816955747,0.00021614436281992743,0.000242882202131966,0.00032310612689993135,0.0004040133779264214,0.0005159601912776132
OH-39021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028148830544040126,0.0
OH-39023,7.751118627347356e-05,0.0001765973227845866,0.00010597486276255272,0.00012777284826974268,0.00014266658106671802,0.00013589094394140955,8.59161887578667e-05,0.0001446403517653355,0.00024671470347069536,0.0002624461438642279,0.00020492103221651372,0.00027877427353625167,0.000523035669559324
OH-39025,5.9596692925330765e-05,0.00013883326658657054,0.00011623238022781547,0.00016157699143641945,0.00020106098334287084,0.00019957322034418705,0.00011712941272330978,0.00025303131515556367,0.00023131967876736785,0.00028573290490107125,0.00032427524482780983,0.00039711298857307375,0.0005049629941335182
OH-39027,0.0,0.0002870950763194411,0.0,0.0,0.0,0.0002317389692250649,0.0,0.0,0.0,0.0002630383318587245,0.00038218994840435696,0.00031096758760913766,0.0005019240421616195
OH-39029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001675681210958955,0.00016882386043894204,0.000254815541860531,0.00017988846914912754,0.0002864946425501843
OH-39033,0.0,0.0,0.0,0.0,0.00027181914965909346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023627256402986485
