STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,_merge
2,290,Alaska,Yukon-Koyukuk Census Area,6493.0,6385.0,6372.0,6305.0,6277.0,6070.0,5845.0,5811.0,5712.0,5627.0,5612.0,5629.0,5622.0,5560.0,5462.0,5465.0,5423.0,5409.0,5359.0,5230.0,both
4,0,Arizona,Arizona,5166697.0,5304417.0,5452108.0,5591206.0,5759425.0,5974834.0,6192100.0,6362241.0,6499377.0,6595778.0,6407172.0,6472643.0,6554978.0,6632764.0,6730413.0,6829676.0,6941072.0,7044008.0,7158024.0,7278717.0,both
4,1,Arizona,Apache County,69516.0,67857.0,67267.0,67938.0,67943.0,68250.0,69066.0,69278.0,69520.0,70591.0,71829.0,72182.0,72229.0,72322.0,71796.0,71012.0,71381.0,71545.0,71731.0,71887.0,both
4,3,Arizona,Cochise County,118028.0,118573.0,119750.0,121175.0,123235.0,125637.0,126751.0,127736.0,128425.0,129518.0,131822.0,133097.0,132017.0,129578.0,127314.0,126454.0,125686.0,124864.0,126411.0,125922.0,both
4,5,Arizona,Coconino County,116717.0,117803.0,120390.0,121545.0,123349.0,124804.0,126029.0,127451.0,128426.0,129849.0,134612.0,134275.0,136146.0,136699.0,137566.0,138962.0,140407.0,141001.0,142523.0,143476.0,both
4,7,Arizona,Gila County,51355.0,51165.0,51225.0,50906.0,50848.0,50914.0,51635.0,52231.0,52273.0,52199.0,53561.0,53440.0,52994.0,53005.0,53044.0,52978.0,53356.0,53578.0,53801.0,54018.0,both
4,9,Arizona,Graham County,33541.0,33307.0,33120.0,32785.0,32441.0,32629.0,33286.0,34736.0,36204.0,37045.0,37152.0,37126.0,37015.0,37433.0,38099.0,37860.0,37807.0,37481.0,37995.0,38837.0,both
4,11,Arizona,Greenlee County,8542.0,8281.0,7706.0,7381.0,7307.0,7292.0,7465.0,7760.0,8058.0,8041.0,8339.0,8585.0,8764.0,8916.0,9349.0,9577.0,9643.0,9443.0,9448.0,9498.0,both
4,12,Arizona,La Paz County,19643.0,19537.0,19346.0,19516.0,19696.0,20007.0,20118.0,20133.0,20005.0,20012.0,20497.0,20604.0,20521.0,20522.0,20516.0,20466.0,20648.0,20706.0,21039.0,21108.0,both
4,13,Arizona,Maricopa County,3097378.0,3200075.0,3299127.0,3391391.0,3502635.0,3647131.0,3776118.0,3872962.0,3958263.0,4023132.0,3825110.0,3874996.0,3947505.0,4017723.0,4093648.0,4172905.0,4256143.0,4327184.0,4402403.0,4485414.0,both
4,15,Arizona,Mohave County,156194.0,159840.0,165177.0,171019.0,178313.0,185940.0,192724.0,195852.0,195601.0,194825.0,200314.0,202812.0,203347.0,203126.0,203423.0,204574.0,205412.0,207017.0,209292.0,212181.0,both
4,17,Arizona,Navajo County,97876.0,98549.0,101358.0,103220.0,105020.0,106968.0,109000.0,110999.0,112348.0,112975.0,107697.0,107552.0,107313.0,107135.0,107701.0,107638.0,108467.0,109079.0,110242.0,110924.0,both
4,19,Arizona,Pima County,848521.0,865694.0,886063.0,903320.0,924205.0,948965.0,975476.0,996593.0,1009832.0,1020200.0,981620.0,988381.0,993052.0,997127.0,1004229.0,1009103.0,1016707.0,1026391.0,1036554.0,1047279.0,both
4,21,Arizona,Pinal County,181283.0,188370.0,197830.0,208772.0,220724.0,237457.0,270453.0,302633.0,329060.0,340962.0,379094.0,378041.0,382251.0,385398.0,395322.0,405614.0,417193.0,431564.0,446806.0,462789.0,both
4,23,Arizona,Santa Cruz County,38542.0,38914.0,39288.0,39541.0,40177.0,41113.0,42040.0,42692.0,43133.0,43771.0,47415.0,47667.0,47359.0,46939.0,46636.0,46542.0,46400.0,46566.0,46395.0,46498.0,both
4,25,Arizona,Yavapai County,168886.0,173285.0,178390.0,183400.0,189532.0,197533.0,206672.0,212004.0,214930.0,215686.0,210983.0,211044.0,211990.0,214421.0,217716.0,220805.0,224575.0,228082.0,231772.0,235099.0,both
4,27,Arizona,Yuma County,160675.0,163167.0,166071.0,169297.0,174000.0,180194.0,185267.0,189181.0,193299.0,196972.0,197127.0,202841.0,202475.0,202420.0,204054.0,205186.0,207247.0,209507.0,211612.0,213787.0,both
5,0,Arkansas,Arkansas,2678288.0,2691068.0,2704732.0,2722291.0,2746161.0,2776221.0,2815097.0,2842194.0,2867764.0,2889450.0,2921964.0,2940667.0,2952164.0,2959400.0,2967392.0,2978048.0,2989918.0,3001345.0,3009733.0,3017804.0,both
5,1,Arkansas,Arkansas County,20672.0,20502.0,20263.0,19883.0,19863.0,19836.0,19655.0,19315.0,19146.0,18971.0,19009.0,18871.0,18964.0,18755.0,18479.0,18330.0,18154.0,17872.0,17726.0,17486.0,both
5,3,Arkansas,Ashley County,24160.0,23823.0,23758.0,23478.0,23171.0,22783.0,22515.0,22258.0,22186.0,21941.0,21829.0,21673.0,21515.0,21278.0,20956.0,20838.0,20530.0,20311.0,20012.0,19657.0,both
5,5,Arkansas,Baxter County,38465.0,38417.0,38642.0,38943.0,39546.0,40237.0,41155.0,41845.0,41946.0,42157.0,41510.0,41349.0,41080.0,40983.0,40888.0,41138.0,41131.0,41308.0,41624.0,41932.0,both
5,7,Arkansas,Benton County,154791.0,160429.0,167038.0,174785.0,183211.0,192183.0,201509.0,210963.0,219494.0,225504.0,222593.0,229171.0,234938.0,239461.0,244841.0,251591.0,259212.0,266585.0,272266.0,279141.0,both
5,9,Arkansas,Boone County,34051.0,34253.0,34432.0,34507.0,34841.0,35408.0,35959.0,36653.0,36863.0,36821.0,36893.0,37086.0,37333.0,37328.0,37116.0,37119.0,37259.0,37459.0,37385.0,37432.0,both
5,11,Arkansas,Bradley County,12603.0,12487.0,12438.0,12395.0,12268.0,12196.0,11986.0,11964.0,11899.0,11790.0,11470.0,11432.0,11266.0,11120.0,11007.0,10999.0,10959.0,10813.0,10838.0,10763.0,both
5,13,Arkansas,Calhoun County,5717.0,5580.0,5605.0,5564.0,5484.0,5535.0,5526.0,5473.0,5324.0,5196.0,5362.0,5243.0,5278.0,5192.0,5167.0,5200.0,5143.0,5201.0,5227.0,5189.0,both
5,15,Arkansas,Carroll County,25411.0,25678.0,25984.0,26279.0,26370.0,26821.0,27083.0,27278.0,27486.0,27938.0,27553.0,27466.0,27623.0,27791.0,27734.0,27755.0,27728.0,27865.0,28097.0,28380.0,both
5,17,Arkansas,Chicot County,14083.0,13769.0,13390.0,13180.0,12857.0,12720.0,12501.0,12308.0,12045.0,11823.0,11799.0,11703.0,11498.0,11362.0,11211.0,10970.0,10899.0,10647.0,10442.0,10118.0,both
5,19,Arkansas,Clark County,23508.0,23654.0,23548.0,23294.0,23237.0,23209.0,23392.0,23684.0,23883.0,23835.0,22925.0,22928.0,22755.0,22582.0,22557.0,22513.0,22602.0,22184.0,22313.0,22320.0,both
5,21,Arkansas,Clay County,17542.0,17256.0,16972.0,16769.0,16588.0,16483.0,16315.0,16068.0,15774.0,15585.0,16050.0,15876.0,15710.0,15484.0,15299.0,15206.0,15060.0,14865.0,14763.0,14551.0,both
5,23,Arkansas,Cleburne County,24113.0,24188.0,24324.0,24606.0,24868.0,25070.0,25176.0,25282.0,25334.0,25600.0,25986.0,25875.0,25763.0,25625.0,25591.0,25355.0,25173.0,25059.0,24994.0,24919.0,both
5,25,Arkansas,Cleveland County,8544.0,8621.0,8596.0,8629.0,8652.0,8741.0,8692.0,8735.0,8597.0,8436.0,8677.0,8674.0,8609.0,8515.0,8399.0,8284.0,8245.0,8162.0,7995.0,7956.0,both
5,27,Arkansas,Columbia County,25564.0,25311.0,25171.0,24815.0,24791.0,24572.0,24622.0,24308.0,24104.0,23854.0,24723.0,24709.0,24413.0,24284.0,24049.0,24115.0,24026.0,23695.0,23586.0,23457.0,both
5,29,Arkansas,Conway County,20321.0,20336.0,20297.0,20338.0,20351.0,20460.0,20481.0,20678.0,20677.0,20799.0,21219.0,21128.0,21141.0,21088.0,20995.0,20936.0,20874.0,20810.0,20825.0,20846.0,both
5,31,Arkansas,Craighead County,82518.0,83274.0,83978.0,84953.0,86296.0,87443.0,89669.0,91383.0,93419.0,95457.0,96748.0,98405.0,99993.0,101653.0,102661.0,104457.0,105932.0,107188.0,108816.0,110332.0,both
5,33,Arkansas,Crawford County,53376.0,54100.0,54698.0,55317.0,56149.0,56910.0,58077.0,59035.0,59577.0,60102.0,61956.0,61796.0,61911.0,61667.0,61807.0,61904.0,62263.0,62894.0,63379.0,63257.0,both
5,35,Arkansas,Crittenden County,50976.0,51235.0,51166.0,50998.0,51264.0,51471.0,51817.0,52123.0,52561.0,53022.0,50958.0,50517.0,50077.0,49739.0,49536.0,49019.0,49306.0,48716.0,48363.0,47955.0,both
5,37,Arkansas,Cross County,19476.0,19469.0,19254.0,19096.0,19046.0,19207.0,18911.0,18627.0,18718.0,18544.0,17862.0,17809.0,17703.0,17521.0,17181.0,17255.0,17025.0,16792.0,16630.0,16419.0,both
5,39,Arkansas,Dallas County,9158.0,8988.0,8780.0,8665.0,8637.0,8458.0,8321.0,8191.0,8107.0,7991.0,8066.0,8056.0,7952.0,7892.0,7691.0,7530.0,7399.0,7307.0,7152.0,7009.0,both
5,41,Arkansas,Desha County,15306.0,14993.0,14647.0,14485.0,14377.0,14118.0,14016.0,13715.0,13478.0,13358.0,12954.0,12731.0,12590.0,12502.0,12270.0,12029.0,11905.0,11743.0,11507.0,11361.0,both
5,43,Arkansas,Drew County,18703.0,18716.0,18486.0,18620.0,18693.0,18714.0,18814.0,18693.0,18652.0,18624.0,18666.0,18735.0,18788.0,18686.0,18642.0,18613.0,18553.0,18370.0,18328.0,18219.0,both
5,45,Arkansas,Faulkner County,86456.0,88704.0,90392.0,93292.0,95710.0,98678.0,102331.0,104658.0,107289.0,109386.0,114026.0,116280.0,118523.0,119176.0,120562.0,121241.0,122206.0,123530.0,125138.0,126007.0,both
5,47,Arkansas,Franklin County,17747.0,17823.0,17829.0,17856.0,17879.0,17973.0,18031.0,18098.0,18069.0,18016.0,18142.0,18009.0,17959.0,17915.0,17828.0,17749.0,17655.0,17809.0,17764.0,17715.0,both
5,49,Arkansas,Fulton County,11655.0,11602.0,11586.0,11596.0,11760.0,11727.0,11643.0,11793.0,11750.0,11585.0,12215.0,12240.0,12169.0,12170.0,12081.0,12138.0,12099.0,12131.0,12308.0,12477.0,both
5,51,Arkansas,Garland County,88350.0,89311.0,90151.0,91196.0,92028.0,93253.0,95492.0,96499.0,97700.0,98479.0,96067.0,96854.0,96986.0,97654.0,97758.0,97814.0,98282.0,98327.0,98966.0,99386.0,both
5,53,Arkansas,Grant County,16488.0,16627.0,16655.0,16743.0,17041.0,17254.0,17455.0,17506.0,17744.0,17760.0,17886.0,17947.0,18038.0,18046.0,18074.0,18016.0,18064.0,18103.0,18180.0,18265.0,both
5,55,Arkansas,Greene County,37504.0,37807.0,38030.0,38304.0,38668.0,39126.0,39907.0,40302.0,40618.0,40996.0,42201.0,42763.0,43229.0,43160.0,43788.0,44300.0,44730.0,44993.0,45339.0,45325.0,both
5,57,Arkansas,Hempstead County,23560.0,23310.0,23249.0,23187.0,23103.0,23092.0,23169.0,23212.0,22969.0,23027.0,22596.0,22488.0,22344.0,22420.0,22326.0,22085.0,22032.0,21876.0,21685.0,21532.0,both
5,59,Arkansas,Hot Spring County,30383.0,30325.0,30391.0,30416.0,30595.0,30974.0,31580.0,31859.0,31906.0,31787.0,33231.0,33142.0,33507.0,33528.0,33409.0,33497.0,33438.0,33606.0,33672.0,33771.0,both
5,61,Arkansas,Howard County,14252.0,14230.0,14221.0,14301.0,14254.0,14345.0,14220.0,14106.0,14305.0,14291.0,13796.0,13816.0,13675.0,13543.0,13492.0,13336.0,13350.0,13365.0,13302.0,13202.0,both
5,63,Arkansas,Independence County,34270.0,34162.0,34138.0,34119.0,34269.0,34277.0,34377.0,34516.0,34508.0,34634.0,36809.0,36884.0,36953.0,36885.0,37080.0,37035.0,37117.0,37391.0,37768.0,37825.0,both
5,65,Arkansas,Izard County,13276.0,13199.0,13109.0,13222.0,13186.0,13127.0,13138.0,13031.0,13094.0,13038.0,13726.0,13572.0,13541.0,13411.0,13557.0,13487.0,13488.0,13666.0,13582.0,13629.0,both
5,67,Arkansas,Jackson County,18351.0,17809.0,17685.0,17370.0,17575.0,17502.0,17178.0,17039.0,16811.0,16658.0,18057.0,17887.0,17680.0,17729.0,17591.0,17365.0,17282.0,17017.0,16753.0,16719.0,both
5,69,Arkansas,Jefferson County,84218.0,83442.0,82974.0,82445.0,81747.0,80849.0,80405.0,79413.0,79117.0,78705.0,77341.0,76039.0,74634.0,73191.0,72458.0,71872.0,70407.0,69238.0,68067.0,66824.0,both
5,71,Arkansas,Johnson County,22799.0,22932.0,23226.0,23472.0,23711.0,23937.0,24295.0,24778.0,24876.0,24994.0,25556.0,25675.0,25914.0,25932.0,25969.0,26094.0,26127.0,26401.0,26659.0,26578.0,both
5,73,Arkansas,Lafayette County,8527.0,8349.0,8192.0,8181.0,8065.0,7933.0,7754.0,7716.0,7669.0,7504.0,7647.0,7536.0,7450.0,7284.0,7158.0,7010.0,6888.0,6797.0,6679.0,6624.0,both
5,75,Arkansas,Lawrence County,17679.0,17699.0,17573.0,17418.0,17280.0,17021.0,16813.0,16867.0,16978.0,16882.0,17518.0,17282.0,17040.0,17054.0,16969.0,16696.0,16639.0,16571.0,16432.0,16406.0,both
5,77,Arkansas,Lee County,12528.0,12354.0,12120.0,11685.0,11420.0,11259.0,10941.0,10702.0,10660.0,10319.0,10395.0,10291.0,10184.0,10010.0,9839.0,9672.0,9337.0,9127.0,8976.0,8857.0,both
5,79,Arkansas,Lincoln County,14474.0,14433.0,14424.0,14343.0,14137.0,14090.0,13833.0,13695.0,13593.0,13553.0,14089.0,14339.0,14180.0,14063.0,14025.0,13866.0,13728.0,13475.0,13184.0,13024.0,both
5,81,Arkansas,Little River County,13610.0,13303.0,13351.0,13261.0,13047.0,12950.0,12952.0,12887.0,12865.0,12952.0,13132.0,12945.0,12916.0,12733.0,12503.0,12402.0,12406.0,12373.0,12297.0,12259.0,both
5,83,Arkansas,Logan County,22504.0,22380.0,22422.0,22650.0,22612.0,22571.0,22586.0,22671.0,22578.0,22342.0,22308.0,22242.0,21928.0,22031.0,21866.0,21729.0,21732.0,21739.0,21673.0,21466.0,both
5,85,Arkansas,Lonoke County,53124.0,53907.0,54974.0,56196.0,58040.0,59689.0,61940.0,63581.0,65233.0,66677.0,68744.0,69529.0,70109.0,70742.0,71368.0,71359.0,71803.0,72778.0,73391.0,73309.0,both
5,87,Arkansas,Madison County,14296.0,14302.0,14207.0,14270.0,14545.0,14840.0,15308.0,15538.0,15831.0,15875.0,15684.0,15662.0,15597.0,15679.0,15731.0,15705.0,16112.0,16299.0,16362.0,16576.0,both
5,89,Arkansas,Marion County,16156.0,16202.0,16094.0,16046.0,16177.0,16317.0,16584.0,16609.0,16802.0,16594.0,16665.0,16671.0,16621.0,16444.0,16423.0,16215.0,16376.0,16429.0,16665.0,16694.0,both
5,91,Arkansas,Miller County,40434.0,40637.0,40987.0,41450.0,41861.0,42294.0,42812.0,42901.0,43326.0,43522.0,43562.0,43762.0,43663.0,43402.0,43458.0,43792.0,43713.0,43736.0,43362.0,43257.0,both
5,93,Arkansas,Mississippi County,51827.0,50970.0,49877.0,48412.0,47603.0,47178.0,46736.0,46610.0,46760.0,46605.0,46399.0,46031.0,45553.0,44695.0,44247.0,43729.0,42900.0,42112.0,41236.0,40651.0,both
5,95,Arkansas,Monroe County,10179.0,9928.0,9667.0,9522.0,9218.0,9087.0,8848.0,8568.0,8355.0,8171.0,8138.0,8099.0,7854.0,7690.0,7634.0,7452.0,7205.0,7013.0,6880.0,6701.0,both
5,97,Arkansas,Montgomery County,9270.0,9174.0,9044.0,9068.0,9102.0,9065.0,9081.0,9068.0,9097.0,9009.0,9510.0,9402.0,9340.0,9252.0,9162.0,9027.0,8936.0,8890.0,8910.0,8986.0,both
5,99,Arkansas,Nevada County,9920.0,9810.0,9701.0,9641.0,9592.0,9535.0,9442.0,9331.0,9149.0,9164.0,8997.0,9008.0,8909.0,8772.0,8645.0,8508.0,8378.0,8309.0,8308.0,8252.0,both
5,101,Arkansas,Newton County,8647.0,8523.0,8506.0,8561.0,8437.0,8381.0,8377.0,8313.0,8294.0,8191.0,8304.0,8251.0,8052.0,8042.0,7867.0,7846.0,7848.0,7815.0,7800.0,7753.0,both
5,103,Arkansas,Ouachita County,28685.0,28049.0,27607.0,27318.0,26875.0,26626.0,26281.0,26023.0,25718.0,25432.0,26046.0,25737.0,25398.0,24948.0,24761.0,24316.0,24013.0,23817.0,23620.0,23382.0,both
5,105,Arkansas,Perry County,10236.0,10300.0,10338.0,10296.0,10281.0,10263.0,10237.0,10362.0,10297.0,10312.0,10444.0,10383.0,10328.0,10335.0,10360.0,10307.0,10286.0,10346.0,10380.0,10455.0,both
5,107,Arkansas,Phillips County,26268.0,25661.0,24772.0,24088.0,23618.0,23260.0,22458.0,21915.0,21458.0,20921.0,21676.0,21406.0,20736.0,20437.0,19952.0,19546.0,19050.0,18599.0,18054.0,17782.0,both
5,109,Arkansas,Pike County,11321.0,11224.0,11168.0,11012.0,10946.0,10842.0,10814.0,10828.0,10704.0,10627.0,11264.0,11241.0,11254.0,11121.0,10989.0,10837.0,10826.0,10735.0,10666.0,10718.0,both
5,111,Arkansas,Poinsett County,25617.0,25511.0,25237.0,25203.0,25071.0,25096.0,24949.0,24881.0,24716.0,24682.0,24515.0,24449.0,24299.0,24187.0,24152.0,24002.0,23974.0,24071.0,23903.0,23528.0,both
5,113,Arkansas,Polk County,20262.0,20150.0,20170.0,20079.0,19901.0,20004.0,20183.0,20137.0,20117.0,20259.0,20667.0,20558.0,20420.0,20342.0,20249.0,20194.0,20145.0,20147.0,20019.0,19964.0,both
5,115,Arkansas,Pope County,54500.0,54934.0,55307.0,55438.0,56363.0,57238.0,58397.0,59194.0,59772.0,60214.0,62109.0,62687.0,62631.0,62588.0,63117.0,63608.0,63897.0,63634.0,63594.0,64072.0,both
5,117,Arkansas,Prairie County,9504.0,9499.0,9380.0,9250.0,9038.0,8952.0,8876.0,8814.0,8657.0,8582.0,8722.0,8599.0,8482.0,8375.0,8347.0,8299.0,8252.0,8248.0,8082.0,8062.0,both
5,119,Arkansas,Pulaski County,361905.0,363113.0,364933.0,366375.0,367737.0,369543.0,373005.0,374992.0,378145.0,381904.0,383538.0,386990.0,389225.0,391512.0,392952.0,393576.0,394151.0,393280.0,391918.0,391911.0,both
5,121,Arkansas,Randolph County,18163.0,18184.0,18122.0,17998.0,18197.0,18067.0,18163.0,18040.0,18066.0,17952.0,17955.0,17973.0,17840.0,17625.0,17569.0,17437.0,17444.0,17665.0,17970.0,17958.0,both
5,123,Arkansas,St. Francis County,29284.0,28830.0,28544.0,28453.0,27930.0,27447.0,27095.0,26788.0,26260.0,26255.0,28194.0,27994.0,27992.0,27508.0,27088.0,26651.0,26347.0,25997.0,25509.0,24994.0,both
5,125,Arkansas,Saline County,83940.0,84763.0,85753.0,86715.0,88424.0,90252.0,92696.0,95391.0,97213.0,99449.0,107656.0,109553.0,111442.0,113348.0,114874.0,116390.0,117656.0,119520.0,121074.0,122437.0,both
5,127,Arkansas,Scott County,10991.0,10971.0,10947.0,10950.0,10884.0,10976.0,11230.0,11294.0,11228.0,11123.0,11275.0,11264.0,11033.0,10934.0,10686.0,10561.0,10332.0,10369.0,10339.0,10281.0,both
5,129,Arkansas,Searcy County,8273.0,8216.0,8109.0,7914.0,7933.0,7957.0,8025.0,8054.0,8031.0,7944.0,8182.0,8078.0,8005.0,7991.0,7924.0,7835.0,7968.0,7927.0,7930.0,7881.0,both
5,131,Arkansas,Sebastian County,115518.0,116273.0,116828.0,117157.0,117425.0,118488.0,120365.0,121741.0,122436.0,123597.0,125737.0,127010.0,127571.0,127173.0,126733.0,127385.0,127385.0,127786.0,127570.0,127827.0,both
5,133,Arkansas,Sevier County,15759.0,15601.0,15721.0,15839.0,16064.0,16321.0,16304.0,16376.0,16677.0,16904.0,17151.0,17218.0,17188.0,17356.0,17410.0,17262.0,16971.0,17103.0,17061.0,17007.0,both
5,135,Arkansas,Sharp County,17151.0,17289.0,17351.0,17478.0,17478.0,17541.0,17814.0,17738.0,17687.0,17664.0,17250.0,17270.0,17034.0,17043.0,16820.0,16808.0,17007.0,17147.0,17290.0,17442.0,both
5,137,Arkansas,Stone County,11522.0,11449.0,11529.0,11583.0,11589.0,11684.0,11987.0,11911.0,12028.0,11991.0,12389.0,12500.0,12542.0,12423.0,12381.0,12386.0,12509.0,12520.0,12454.0,12506.0,both
5,139,Arkansas,Union County,45572.0,45047.0,45021.0,44602.0,44151.0,43605.0,43460.0,42933.0,43005.0,42782.0,41573.0,41402.0,40861.0,40604.0,40136.0,40086.0,39879.0,39460.0,39139.0,38682.0,both
5,141,Arkansas,Van Buren County,16211.0,16224.0,16111.0,16180.0,16230.0,16318.0,16366.0,16461.0,16493.0,16418.0,17310.0,17214.0,17162.0,16985.0,16907.0,16808.0,16669.0,16552.0,16635.0,16545.0,both
5,143,Arkansas,Washington County,158806.0,163229.0,166983.0,171516.0,177043.0,184095.0,190581.0,194696.0,197210.0,200181.0,204024.0,208051.0,211756.0,216000.0,219941.0,224434.0,228482.0,232732.0,236611.0,239187.0,both
5,145,Arkansas,White County,67405.0,68339.0,68878.0,69446.0,70457.0,71435.0,72781.0,73667.0,74970.0,76338.0,77356.0,78083.0,78641.0,78567.0,78471.0,78915.0,78917.0,78844.0,78381.0,78753.0,both
5,147,Arkansas,Woodruff County,8690.0,8681.0,8451.0,8285.0,8104.0,8021.0,7875.0,7660.0,7472.0,7359.0,7236.0,7164.0,7052.0,7018.0,6860.0,6706.0,6600.0,6575.0,6466.0,6320.0,both
5,149,Arkansas,Yell County,21163.0,21198.0,21230.0,21294.0,21200.0,21291.0,21735.0,21852.0,22188.0,22496.0,22146.0,21964.0,21824.0,21819.0,21768.0,21506.0,21502.0,21509.0,21462.0,21341.0,both
6,0,California,California,33994571.0,34485623.0,34876194.0,35251107.0,35558419.0,35795255.0,35979208.0,36226122.0,36580371.0,36961664.0,37319502.0,37638369.0,37948800.0,38260787.0,38596972.0,38918045.0,39167117.0,39358497.0,39461588.0,39512223.0,both
6,1,California,Alameda County,1450220.0,1468918.0,1460576.0,1450968.0,1441781.0,1436453.0,1438193.0,1449020.0,1470326.0,1491482.0,1512986.0,1530915.0,1553764.0,1579593.0,1607792.0,1634538.0,1650950.0,1660196.0,1666756.0,1671329.0,both
6,3,California,Alpine County,1205.0,1175.0,1195.0,1172.0,1182.0,1123.0,1158.0,1144.0,1057.0,1041.0,1161.0,1093.0,1110.0,1128.0,1080.0,1077.0,1047.0,1111.0,1089.0,1129.0,both
6,5,California,Amador County,35173.0,35700.0,36506.0,36860.0,37213.0,37788.0,38072.0,38480.0,37980.0,37876.0,37886.0,37543.0,37104.0,36620.0,36726.0,37031.0,37429.0,38529.0,39405.0,39752.0,both
6,7,California,Butte County,203926.0,206384.0,209319.0,211584.0,213173.0,214831.0,216933.0,217741.0,219503.0,220577.0,219949.0,219975.0,220869.0,221641.0,223516.0,224631.0,226231.0,228696.0,230339.0,219186.0,both
6,9,California,Calaveras County,40696.0,41433.0,42583.0,44007.0,44852.0,45688.0,46524.0,46852.0,46944.0,46731.0,45468.0,45160.0,44815.0,44655.0,44671.0,44965.0,45322.0,45681.0,45698.0,45905.0,both
6,11,California,Colusa County,18829.0,19042.0,19264.0,19579.0,20219.0,20541.0,20889.0,21100.0,21155.0,21321.0,21437.0,21323.0,21284.0,21250.0,21176.0,21231.0,21496.0,21579.0,21418.0,21547.0,both
6,13,California,Contra Costa County,953192.0,971487.0,980446.0,987662.0,992747.0,999271.0,1001303.0,1010542.0,1025464.0,1041274.0,1052540.0,1065440.0,1077548.0,1093401.0,1108876.0,1124405.0,1137268.0,1145535.0,1150519.0,1153526.0,both
6,15,California,Del Norte County,27471.0,27341.0,27485.0,27722.0,28085.0,28471.0,28441.0,28746.0,28873.0,29114.0,28566.0,28443.0,28190.0,27816.0,27175.0,27190.0,27382.0,27351.0,27740.0,27812.0,both
6,17,California,El Dorado County,157134.0,160848.0,164675.0,167436.0,170486.0,173500.0,174995.0,175752.0,177009.0,178447.0,181136.0,180936.0,180575.0,181481.0,183108.0,184569.0,185976.0,188679.0,190746.0,192843.0,both
6,19,California,Fresno County,801444.0,812426.0,828245.0,844194.0,857162.0,867438.0,878024.0,889888.0,903133.0,915267.0,932039.0,939406.0,945045.0,951514.0,960567.0,969488.0,976830.0,985238.0,991950.0,999101.0,both
6,21,California,Glenn County,26451.0,26487.0,26705.0,27071.0,27193.0,27452.0,27714.0,27862.0,28127.0,28299.0,28127.0,28139.0,27851.0,27809.0,27831.0,27753.0,27840.0,27926.0,27967.0,28393.0,both
6,23,California,Humboldt County,126403.0,127002.0,127779.0,128219.0,128694.0,128943.0,129033.0,128564.0,128852.0,129623.0,135009.0,135243.0,134572.0,134403.0,134494.0,135102.0,136290.0,136507.0,136244.0,135558.0,both
6,25,California,Imperial County,142396.0,143152.0,144579.0,147254.0,149909.0,153047.0,156792.0,160366.0,163093.0,166874.0,174716.0,175786.0,176575.0,176438.0,177974.0,178937.0,180179.0,181649.0,181523.0,181215.0,both
6,27,California,Inyo County,17918.0,17945.0,18079.0,18127.0,17974.0,17737.0,17499.0,17438.0,17223.0,17293.0,18511.0,18392.0,18351.0,18357.0,18292.0,18108.0,17922.0,17868.0,17946.0,18039.0,both
6,29,California,Kern County,663484.0,674028.0,689204.0,706963.0,726029.0,747315.0,768209.0,784687.0,797145.0,807407.0,840996.0,847970.0,853606.0,862000.0,869176.0,876031.0,880856.0,887356.0,893758.0,900202.0,both
6,31,California,Kings County,129774.0,132453.0,134681.0,138714.0,142151.0,143178.0,145168.0,147622.0,148746.0,148764.0,152370.0,151868.0,150991.0,150337.0,149495.0,150085.0,149382.0,149665.0,151382.0,152940.0,both
6,33,California,Lake County,58551.0,60321.0,61674.0,62692.0,63390.0,64143.0,64623.0,64644.0,65092.0,65279.0,64735.0,64251.0,63954.0,63796.0,64044.0,64260.0,63903.0,64111.0,64317.0,64386.0,both
6,35,California,Lassen County,33749.0,33503.0,33300.0,33695.0,34102.0,34037.0,34078.0,35005.0,34547.0,34473.0,34831.0,34246.0,33629.0,32129.0,31664.0,31256.0,30721.0,30920.0,30618.0,30573.0,both
6,37,California,Los Angeles County,9542578.0,9634764.0,9717871.0,9777324.0,9808494.0,9803912.0,9760598.0,9734701.0,9779254.0,9848011.0,9823246.0,9876482.0,9935375.0,9992484.0,10040072.0,10085416.0,10105708.0,10103711.0,10073906.0,10039107.0,both
6,39,California,Madera County,123566.0,125423.0,127841.0,132017.0,136516.0,139672.0,142865.0,145223.0,147577.0,148632.0,150986.0,151675.0,151527.0,151370.0,153456.0,153576.0,153956.0,155423.0,156882.0,157327.0,both
6,41,California,Marin County,247614.0,247958.0,246332.0,245030.0,243677.0,244024.0,244336.0,246100.0,248345.0,250750.0,252904.0,255376.0,256061.0,258409.0,260359.0,260916.0,260562.0,259749.0,259662.0,258826.0,both
6,43,California,Mariposa County,17143.0,17106.0,17202.0,17585.0,17656.0,17714.0,17896.0,17963.0,17960.0,17792.0,18277.0,18170.0,17881.0,17809.0,17714.0,17622.0,17456.0,17414.0,17405.0,17203.0,both
